event,person_display_name -- Person.display_name,person_display_name -- Person.id,person_display_name -- Person.distinct_id,"coalesce(properties.$current_url, properties.$screen_name) -- Url / Screen",properties.$lib,timestamp
route_selected,019d554c-d8e7-729a-94dc-da21fec9356d,f6bf1a80-9049-5600-ae1c-5b29df5d24fe,019d554c-d8e7-729a-94dc-da21fec9356d,https://rushhourplanner.com/,web,2026-04-11 00:25:56.907000+00:00
route_selected,019d79df-0ead-7652-a43c-be4022ca43b5,fc27e47b-fbcc-5b67-9969-dd460a1f0b41,019d79df-0ead-7652-a43c-be4022ca43b5,https://rushhourplanner.com/?from=Florida+State+Fairgrounds%2C+U.S.+301%2C+Tampa%2C+FL%2C+USA&exclude=true&depart=next-monday&to=Lakeland%2C+FL%2C+USA,web,2026-04-11 00:24:58.870000+00:00
route_selected,019d5dd1-02b6-7690-9539-d65655b8b652,34450d1a-0731-553e-be2b-3e099c2ba126,019d5dd1-02b6-7690-9539-d65655b8b652,https://rushhourplanner.com/,web,2026-04-11 00:15:19.240000+00:00
route_selected,019d79df-0ead-7652-a43c-be4022ca43b5,fc27e47b-fbcc-5b67-9969-dd460a1f0b41,019d79df-0ead-7652-a43c-be4022ca43b5,https://rushhourplanner.com/?from=Florida+State+Fairgrounds%2C+U.S.+301%2C+Tampa%2C+FL%2C+USA&exclude=true&depart=next-monday&to=Zephyrhills%2C+FL%2C+USA,web,2026-04-11 00:15:11.963000+00:00
route_selected,019d79df-0ead-7652-a43c-be4022ca43b5,fc27e47b-fbcc-5b67-9969-dd460a1f0b41,019d79df-0ead-7652-a43c-be4022ca43b5,https://rushhourplanner.com/?from=Florida+State+Fairgrounds%2C+U.S.+301%2C+Tampa%2C+FL%2C+USA&exclude=true&to=Sun+City+Center%2C+FL%2C+USA&depart=next-monday,web,2026-04-11 00:14:19.696000+00:00
route_selected,019d79df-0ead-7652-a43c-be4022ca43b5,fc27e47b-fbcc-5b67-9969-dd460a1f0b41,019d79df-0ead-7652-a43c-be4022ca43b5,https://rushhourplanner.com/?from=Florida+State+Fairgrounds%2C+U.S.+301%2C+Tampa%2C+FL%2C+USA&exclude=true&to=Sun+City+Center%2C+FL%2C+USA,web,2026-04-11 00:14:02.212000+00:00
route_selected,019d79df-0ead-7652-a43c-be4022ca43b5,fc27e47b-fbcc-5b67-9969-dd460a1f0b41,019d79df-0ead-7652-a43c-be4022ca43b5,https://rushhourplanner.com/,web,2026-04-11 00:13:33.298000+00:00
route_selected,019d79df-0ead-7652-a43c-be4022ca43b5,fc27e47b-fbcc-5b67-9969-dd460a1f0b41,019d79df-0ead-7652-a43c-be4022ca43b5,https://rushhourplanner.com/,web,2026-04-11 00:09:14.723000+00:00
route_selected,019d79d1-67c0-797d-8875-3b3014344504,be235268-73f0-5b4b-8622-0ec92494a9ac,019d79d1-67c0-797d-8875-3b3014344504,https://rushhourplanner.com/,web,2026-04-10 23:54:20.234000+00:00
route_selected,019d79cd-4b56-7a74-91f3-1bc4cf6e3781,4cfdd239-7edd-5b11-a23c-150b6606291c,019d79cd-4b56-7a74-91f3-1bc4cf6e3781,"https://rushhourplanner.com/?from=Long+Beach,+CA,+USA&exclude=true&to=West+Hills,+Los+Angeles,+CA,+USA",web,2026-04-10 23:49:52.877000+00:00
route_selected,019d79cd-4b56-7a74-91f3-1bc4cf6e3781,4cfdd239-7edd-5b11-a23c-150b6606291c,019d79cd-4b56-7a74-91f3-1bc4cf6e3781,"https://rushhourplanner.com/?from=Long+Beach,+CA,+USA&exclude=true&to=West+Hills,+Los+Angeles,+CA,+USA",web,2026-04-10 23:49:50.689000+00:00
